row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
868,6939,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22706226,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,593,20,613,1,,[],p1Tf5pF-4YNCb4-a3bcddfd6bcda25b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:43:27.805418+00:00,2026-09-16T03:43:28.613271+00:00,0.808,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
869,6944,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23539689,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,720,300,explicit_numeric,477,20,497,1,,[],p1Tf7Rw-4YNCb4-a3bcde1f7a86255a,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:43:33.232556+00:00,2026-09-16T03:43:34.176642+00:00,0.944,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
870,6959,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18403945,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,579,20,599,1,,[],p1TfCPo-4YNCb4-a3bcde87de8e53f0,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:43:49.931141+00:00,2026-09-16T03:43:50.732548+00:00,0.801,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
871,6964,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11833948,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1034,300,explicit_numeric,558,20,578,1,,[],p1TfE5T-fdNmn-a3bcdeaade60a29f,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:43:55.506340+00:00,2026-09-16T03:43:56.358357+00:00,0.852,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
872,6971,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16816043,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,598,20,618,1,,[],p1TfGBz-4YNCb4-a3bcded7ac03db3d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:44:02.717730+00:00,2026-09-16T03:44:03.533814+00:00,0.816,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
873,6976,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11977907,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,602,20,622,1,,[],p1TfHmS-fdNmn-a3bcdef8899b28bf,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:44:07.949957+00:00,2026-09-16T03:44:08.959918+00:00,1.01,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
874,6991,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25885219,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,593,20,613,1,,[],p1TfP3K-fdNmn-a3bcdf676e85a2ab,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:44:25.661790+00:00,2026-09-16T03:44:27.088435+00:00,1.427,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
875,6996,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10834864,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,898,300,explicit_numeric,555,21,576,1,,[],p1TfQns-4YNCb4-a3bcdf8c7d0cd866,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:44:31.613026+00:00,2026-09-16T03:44:32.408974+00:00,0.796,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
876,7003,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20073599,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,624,20,644,1,,[],p1TfSvk-fdNmn-a3bcdfb92ef22f84,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:44:38.773380+00:00,2026-09-16T03:44:39.580266+00:00,0.807,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
877,7008,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22227642,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,680,24,704,1,,[],p1TfUaK-4YNCb4-a3bcdfdc0e6231ac,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:44:44.385484+00:00,2026-09-16T03:44:45.517017+00:00,1.132,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
878,7023,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15053041,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,605,24,629,1,,[],p1TfZZF-4YNCb4-a3bce044ba77a272,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:45:01.121025+00:00,2026-09-16T03:45:02.720198+00:00,1.599,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
879,7028,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24866606,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,559,20,579,1,,[],p1TfbaF-fdNmn-a3bce06eec700682,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:45:07.850872+00:00,2026-09-16T03:45:09.171915+00:00,1.321,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
880,7035,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23791827,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,626,20,646,1,,[],p1TfdwN-4YNCb4-a3bce0a0eefdff27,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:45:15.846802+00:00,2026-09-16T03:45:17.255951+00:00,1.409,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
881,7040,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18269157,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,623,20,643,1,,[],p1Tffhw-fdNmn-a3bce0c5d9102e68,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:45:21.790245+00:00,2026-09-16T03:45:22.586620+00:00,0.796,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
882,7055,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12769830,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,579,21,600,1,,[],p1TfkrK-fdNmn-a3bce131fb4a83c2,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:45:39.041781+00:00,2026-09-16T03:45:40.302179+00:00,1.26,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
883,7060,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25417760,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,576,20,596,1,,[],p1TfniH-4YNCb4-a3bce1594cf2b225,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:45:45.339992+00:00,2026-09-16T03:45:46.960431+00:00,1.62,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
884,7067,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24433626,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,573,20,593,1,,[],p1TfqFU-fdNmn-a3bce18e5f9fa837,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:45:53.839231+00:00,2026-09-16T03:45:54.591172+00:00,0.752,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
885,7072,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15787677,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,641,20,661,1,,[],p1Tfrp8-4YNCb4-a3bce1af79b1a25d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:45:59.159122+00:00,2026-09-16T03:45:59.960162+00:00,0.801,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
886,7087,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23321509,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,663,20,683,1,,[],p1Tfwrp-fdNmn-a3bce2194b99a266,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:46:16.075855+00:00,2026-09-16T03:46:16.904135+00:00,0.828,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
887,7092,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11713724,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,613,24,637,1,,[],p1TfyZq-4YNCb4-a3bce23d8fc2b225,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:46:21.888831+00:00,2026-09-16T03:46:22.693916+00:00,0.805,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
888,7099,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11340218,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1190,300,explicit_numeric,603,24,627,1,,[],p1Tg1vz-fdNmn-a3bce26f1c35a27e,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:46:29.780470+00:00,2026-09-16T03:46:30.532323+00:00,0.752,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
889,7104,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17606778,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,601,20,621,1,,[],p1Tg3Z5-4YNCb4-a3bce2916ac4a25d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:46:35.304206+00:00,2026-09-16T03:46:36.313623+00:00,1.009,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
890,7119,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15539888,SUPPORTED,REFUTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,645,21,666,1,,[],p1Tg8MB-fdNmn-a3bce2f5ecc1a2ba,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:46:51.386852+00:00,2026-09-16T03:46:52.394816+00:00,1.008,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
891,7124,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16361634,INCONCLUSIVE,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,1,short,1200,300,explicit_numeric,594,24,618,1,,[],p1TgA3Y-4YNCb4-a3bce319eebd80f3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:46:57.144579+00:00,2026-09-16T03:46:58.538365+00:00,1.394,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
892,7131,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25981682,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1047,300,explicit_numeric,581,21,602,1,,[],p1TgCZU-4YNCb4-a3bce34ecc54a290,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:47:05.619960+00:00,2026-09-16T03:47:06.523516+00:00,0.904,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
893,7136,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22205377,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1174,300,explicit_numeric,536,20,556,1,,[],p1TgELZ-fdNmn-a3bce373efeea27e,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:47:11.573641+00:00,2026-09-16T03:47:12.358743+00:00,0.785,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
894,7151,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23735520,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,601,20,621,1,,[],p1TgKKd-4YNCb4-a3bce3dcefaaa2ab,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:47:28.355057+00:00,2026-09-16T03:47:29.256140+00:00,0.901,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
895,7156,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23222920,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,600,20,620,1,,[],p1TgLvy-4YNCb4-a3bce3fecc182bc5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:47:33.787711+00:00,2026-09-16T03:47:34.477714+00:00,0.69,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
896,7163,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15670262,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,580,20,600,1,,[],p1TgPAx-fdNmn-a3bce42d7e212f84,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:47:41.253645+00:00,2026-09-16T03:47:42.259168+00:00,1.006,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
897,7168,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12484580,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,814,300,explicit_numeric,479,20,499,1,,[],p1TgQy2-fdNmn-a3bce4535e715895,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:47:47.281256+00:00,2026-09-16T03:47:47.977042+00:00,0.696,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
898,7183,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23601294,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,557,20,577,1,,[],p1TgVkv-4YNCb4-a3bce4b85f1ad7a3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:48:03.486026+00:00,2026-09-16T03:48:04.382222+00:00,0.896,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
899,7188,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20353735,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,694,24,718,1,,[],p1TgXYZ-fdNmn-a3bce4ddb86ea279,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:48:09.423056+00:00,2026-09-16T03:48:10.217763+00:00,0.795,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
900,7195,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16564683,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,843,300,explicit_numeric,508,21,529,1,,[],p1TgZiL-fdNmn-a3bce50b4d48a294,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:48:16.688991+00:00,2026-09-16T03:48:17.445225+00:00,0.756,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
901,7200,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,8521557,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,638,21,659,1,,[],p1TgbGf-fdNmn-a3bce52c0e3ea291,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:48:21.921194+00:00,2026-09-16T03:48:22.912710+00:00,0.992,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
902,7215,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19430778,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,615,20,635,1,,[],p1Tgg4d-fdNmn-a3bce590ddbe4c37,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:48:38.081994+00:00,2026-09-16T03:48:39.195022+00:00,1.113,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
903,7220,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17076091,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,851,300,explicit_numeric,509,20,529,1,,[],p1Tghnx-4YNCb4-a3bce5b56f5a7499,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:48:43.918620+00:00,2026-09-16T03:48:44.725005+00:00,0.806,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
904,7227,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26907557,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,891,300,explicit_numeric,514,20,534,1,,[],p1TgjrZ-fdNmn-a3bce5e08f0e9507,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:48:50.840207+00:00,2026-09-16T03:48:51.687174+00:00,0.847,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
905,7232,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19482903,SUPPORTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,631,24,655,1,,[],p1TgmPq-fdNmn-a3bce600d9e00682,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:48:56.008965+00:00,2026-09-16T03:48:56.910495+00:00,0.902,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
906,7247,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15954832,SUPPORTED,SUPPORTED,0.05,COMMIT,full,clean,1,short,1012,300,explicit_numeric,554,20,574,1,,[],p1TgrMn-fdNmn-a3bce6693dfaa260,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:49:12.701045+00:00,2026-09-16T03:49:13.601110+00:00,0.9,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.05
ACTION: COMMIT",58
907,7252,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,7664228,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,584,24,608,1,,[],p1Tgt4J-4YNCb4-a3bce68d1a543d9b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:49:18.433249+00:00,2026-09-16T03:49:19.541038+00:00,1.108,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
908,7259,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,8262881,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,575,20,595,1,,[],p1TgvVJ-fdNmn-a3bce6c019a4aa1d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:49:26.624349+00:00,2026-09-16T03:49:27.632726+00:00,1.008,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
909,7264,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21864397,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,626,20,646,1,,[],p1TgxGh-fdNmn-a3bce6e59a88fbd3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:49:32.600994+00:00,2026-09-16T03:49:33.572468+00:00,0.971,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
910,7279,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25155638,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,559,20,579,1,,[],p1Th36D-4YNCb4-a3bce74b0ffe0fd5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:49:48.846447+00:00,2026-09-16T03:49:49.544355+00:00,0.698,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
911,7284,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24958650,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,594,20,614,1,,[],p1Th4Yc-fdNmn-a3bce7697ffcc521,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:49:53.704764+00:00,2026-09-16T03:49:54.495482+00:00,0.791,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
912,7291,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25752725,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,618,20,638,1,,[],p1Th6Zm-4YNCb4-a3bce79409e4a294,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:50:00.525115+00:00,2026-09-16T03:50:01.525079+00:00,1.0,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
913,7296,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15530261,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1156,300,explicit_numeric,635,20,655,1,,[],p1Th8RS-fdNmn-a3bce7bad9065b05,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:50:06.670285+00:00,2026-09-16T03:50:07.672121+00:00,1.002,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
914,7311,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20130378,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,759,300,explicit_numeric,529,21,550,1,,[],p1ThDjd-fdNmn-a3bce82aac255683,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:50:24.662969+00:00,2026-09-16T03:50:25.387958+00:00,0.725,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
915,7316,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24964725,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,393,300,explicit_numeric,402,20,422,1,,[],p1ThFJF-4YNCb4-a3bce84bce522bc8,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:50:29.911935+00:00,2026-09-16T03:50:30.814329+00:00,0.902,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
916,7323,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16418930,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,300,explicit_numeric,616,20,636,1,,[],p1ThHYs-4YNCb4-a3bce87b1825b225,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:50:37.483676+00:00,2026-09-16T03:50:38.183936+00:00,0.7,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
917,7328,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25669733,SUPPORTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,622,24,646,1,,[],p1ThK6a-fdNmn-a3bce89b3f3fef5d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:50:42.617815+00:00,2026-09-16T03:50:43.510250+00:00,0.892,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
918,7343,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17916877,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,622,20,642,1,,[],p1ThPgK-fdNmn-a3bce8fb9efba257,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:50:58.070465+00:00,2026-09-16T03:50:59.077328+00:00,1.007,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
919,7348,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26518378,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,583,20,603,1,,[],p1ThRMK-fdNmn-a3bce91eed29a298,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:51:03.699553+00:00,2026-09-16T03:51:04.603386+00:00,0.904,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
920,7355,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,29112560,SUPPORTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,571,24,595,1,,[],p1ThTVr-4YNCb4-a3bce94c3c3e1fde,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:51:10.971721+00:00,2026-09-16T03:51:11.773530+00:00,0.802,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
921,7360,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17502203,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,300,explicit_numeric,606,24,630,1,,[],p1ThV75-4YNCb4-a3bce96e19b4a2ba,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:51:16.385134+00:00,2026-09-16T03:51:17.156832+00:00,0.772,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
922,7375,C1,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24153338,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,300,explicit_numeric,610,20,630,1,,[],p1ThZnT-fdNmn-a3bce9d0396c18fe,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:51:32.024821+00:00,2026-09-16T03:51:32.828502+00:00,0.804,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
