row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
718,5737,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16147837,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1157,300,explicit_numeric,669,20,689,1,,[],p1TXWL9-4YNCb4-a3bcb9e54b73a2a6,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:18:49.350736+00:00,2026-09-16T03:18:50.763237+00:00,1.413,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
719,5750,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23571528,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1049,300,explicit_numeric,534,21,555,1,,[],p1TXazy-4YNCb4-a3bcba478cd4ef5d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:19:05.113216+00:00,2026-09-16T03:19:05.919819+00:00,0.807,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
720,5757,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,8566975,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,641,300,explicit_numeric,455,21,476,1,,[],p1TXdB6-fdNmn-a3bcba74fc5f1801,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:19:12.383296+00:00,2026-09-16T03:19:13.393733+00:00,1.01,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
721,5762,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,27288618,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1450,300,explicit_numeric,665,21,686,1,,[],p1TXfW7-fdNmn-a3bcbaa5fe87c03e,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:19:20.170917+00:00,2026-09-16T03:19:21.175236+00:00,1.004,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
722,5769,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,2224269,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,575,300,explicit_numeric,451,20,471,1,,[],p1TXhno-4YNCb4-a3bcbad6481e0026,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:19:27.952888+00:00,2026-09-16T03:19:29.265899+00:00,1.313,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
723,5782,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25228241,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1524,300,explicit_numeric,651,20,671,1,,[],p1TXnWt-fdNmn-a3bcbb395dba2e68,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:19:43.814938+00:00,2026-09-16T03:19:44.628085+00:00,0.813,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
724,5789,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15502995,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1329,300,explicit_numeric,604,21,625,1,,[],p1TXpqK-fdNmn-a3bcbb6a293d2df2,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:19:51.603185+00:00,2026-09-16T03:19:52.408912+00:00,0.806,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
725,5794,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,27615402,INCONCLUSIVE,REFUTED,0.2,COMMIT,full,clean,0,full,1314,300,explicit_numeric,573,21,594,1,,[],p1TXrQ7-4YNCb4-a3bcbb8b4f881801,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:19:56.930012+00:00,2026-09-16T03:19:58.039913+00:00,1.11,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
726,5801,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,7497757,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1321,300,explicit_numeric,684,21,705,1,,[],p1TXtth-4YNCb4-a3bcbbbf8bc20aa4,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:20:05.227690+00:00,2026-09-16T03:20:06.453956+00:00,1.226,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
727,5814,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21900017,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,2033,300,explicit_numeric,863,20,883,1,,[],p1TXycB-fdNmn-a3bcbc226f00a273,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:20:21.097079+00:00,2026-09-16T03:20:21.899171+00:00,0.802,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
728,5821,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22720085,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1717,300,explicit_numeric,698,20,718,1,,[],p1TY1sR-4YNCb4-a3bcbc526f25a837,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:20:28.786886+00:00,2026-09-16T03:20:29.681515+00:00,0.895,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
729,5826,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20871246,INCONCLUSIVE,REFUTED,0.2,COMMIT,full,clean,0,full,1503,300,explicit_numeric,664,21,685,1,,[],p1TY3io-fdNmn-a3bcbc78fed646f9,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:20:34.931880+00:00,2026-09-16T03:20:36.236799+00:00,1.305,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
730,5833,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,27896825,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1573,300,explicit_numeric,679,20,699,1,,[],p1TY649-fdNmn-a3bcbcaa28b05895,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:20:42.805765+00:00,2026-09-16T03:20:43.608492+00:00,0.803,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
731,5846,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,9191526,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1063,300,explicit_numeric,531,20,551,1,,[],p1TYB1n-4YNCb4-a3bcbd12a929a311,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:20:59.503974+00:00,2026-09-16T03:21:00.401023+00:00,0.897,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
732,5853,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,8245806,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1440,300,explicit_numeric,606,20,626,1,,[],p1TYDJs-fdNmn-a3bcbd429a4f46f9,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:21:07.172191+00:00,2026-09-16T03:21:08.082259+00:00,0.91,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
733,5858,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25891436,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,995,300,explicit_numeric,559,20,579,1,,[],p1TYFC5-fdNmn-a3bcbd6a4902a2a2,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:21:13.525164+00:00,2026-09-16T03:21:14.976135+00:00,1.451,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
734,5865,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25304452,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1341,300,explicit_numeric,589,20,609,1,,[],p1TYHme-fdNmn-a3bcbda06ad59507,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:21:22.221007+00:00,2026-09-16T03:21:23.495246+00:00,1.274,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
735,5878,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15000338,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1035,300,explicit_numeric,519,21,540,1,,[],p1TYNTL-fdNmn-a3bcbe02f80b2df2,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:21:37.993999+00:00,2026-09-16T03:21:38.784783+00:00,0.791,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
736,5885,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20304513,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,full,2134,300,explicit_numeric,885,24,909,1,,[],p1TYQtE-4YNCb4-a3bcbe364f92dd26,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:21:46.191084+00:00,2026-09-16T03:21:47.342042+00:00,1.151,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
737,5890,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21420186,SUPPORTED,REFUTED,0.2,COMMIT,full,clean,0,full,1285,300,explicit_numeric,649,21,670,1,,[],p1TYSmy-4YNCb4-a3bcbe5e0fec9507,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:21:52.552398+00:00,2026-09-16T03:21:53.650701+00:00,1.098,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
738,5897,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12920330,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,1101,300,explicit_numeric,535,20,555,1,,[],p1TYVHg-fdNmn-a3bcbe929f66f3e9,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:22:00.932443+00:00,2026-09-16T03:22:01.946319+00:00,1.014,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
739,5910,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19546588,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1762,300,explicit_numeric,777,21,798,1,,[],p1TYZut-fdNmn-a3bcbef3d992a29c,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:22:16.502156+00:00,2026-09-16T03:22:17.334409+00:00,0.832,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
740,5917,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11943048,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,2051,300,explicit_numeric,832,20,852,1,,[],p1TYcHy-fdNmn-a3bcbf25ed6adfaf,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:22:24.493749+00:00,2026-09-16T03:22:25.395815+00:00,0.902,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
741,5922,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,27884344,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1429,300,explicit_numeric,569,20,589,1,,[],p1TYdwh-4YNCb4-a3bcbf48de22a281,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:22:30.111163+00:00,2026-09-16T03:22:31.026742+00:00,0.916,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
742,5929,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18928979,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,971,300,explicit_numeric,555,20,575,1,,[],p1TYgJC-fdNmn-a3bcbf7a29a6a310,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:22:38.010040+00:00,2026-09-16T03:22:38.811356+00:00,0.801,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
743,5942,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20736672,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,full,1487,300,explicit_numeric,640,20,660,1,,[],p1TYm3H-4YNCb4-a3bcbfde0be8a2bd,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:22:53.982921+00:00,2026-09-16T03:22:54.990349+00:00,1.007,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
744,5949,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21880023,REFUTED,INCONCLUSIVE,0.6,ABSTAIN,full,clean,0,full,1180,300,explicit_numeric,606,23,629,1,,[],p1TYoYA-fdNmn-a3bcc01259285b53,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:23:02.370532+00:00,2026-09-16T03:23:03.174670+00:00,0.804,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.6
ACTION: ABSTAIN",61
745,5954,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,14872327,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1164,300,explicit_numeric,561,20,581,1,,[],p1TYqEe-fdNmn-a3bcc0360ee55683,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:23:08.009163+00:00,2026-09-16T03:23:08.916475+00:00,0.907,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
746,5961,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,14655021,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,819,300,explicit_numeric,510,21,531,1,,[],p1TYshv-fdNmn-a3bcc069fd1aa2bd,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:23:16.413987+00:00,2026-09-16T03:23:17.335643+00:00,0.922,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
747,5974,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22768311,REFUTED,INCONCLUSIVE,0.6,SEEK_EVIDENCE,full,clean,0,full,1259,300,explicit_numeric,680,24,704,1,,[],p1TYxFi-4YNCb4-a3bcc0c9d8c68130,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:23:31.768173+00:00,2026-09-16T03:23:32.980346+00:00,1.212,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.6
ACTION: SEEK_EVIDENCE",67
748,5981,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23449952,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,1834,300,explicit_numeric,818,20,838,1,,[],p1TYzcM-4YNCb4-a3bcc0fb5a21a2b8,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:23:39.643096+00:00,2026-09-16T03:23:40.351782+00:00,0.709,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
749,5986,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25043083,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1615,300,explicit_numeric,757,20,777,1,,[],p1TZ2PM-4YNCb4-a3bcc1209d0fdd26,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:23:45.589261+00:00,2026-09-16T03:23:46.394685+00:00,0.805,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
750,5993,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16968183,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1398,300,explicit_numeric,629,20,649,1,,[],p1TZ4hx-fdNmn-a3bcc151489a2bc5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:23:53.374316+00:00,2026-09-16T03:23:54.687610+00:00,1.313,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
751,6006,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26363639,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1223,300,explicit_numeric,604,20,624,1,,[],p1TZ9Pp-fdNmn-a3bcc1b3bb31a2c0,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:24:09.142275+00:00,2026-09-16T03:24:10.354667+00:00,1.212,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
752,6013,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25503376,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1382,300,explicit_numeric,725,20,745,1,,[],p1TZByZ-4YNCb4-a3bcc1ea4ff9d7a3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:24:17.867530+00:00,2026-09-16T03:24:19.062363+00:00,1.195,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
753,6018,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26965932,SUPPORTED,REFUTED,0.2,COMMIT,full,clean,0,full,1736,300,explicit_numeric,764,21,785,1,,[],p1TZDqg-fdNmn-a3bcc2114b39df96,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:24:24.108229+00:00,2026-09-16T03:24:25.408745+00:00,1.301,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
754,6025,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,27338535,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,2189,300,explicit_numeric,954,21,975,1,,[],p1TZGos-4YNCb4-a3bcc24fe883a288,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:24:34.130828+00:00,2026-09-16T03:24:35.036585+00:00,0.906,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
755,6038,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23719685,REFUTED,INCONCLUSIVE,0.6,SEEK_EVIDENCE,full,clean,0,full,987,300,explicit_numeric,630,24,654,1,,[],p1TZMYQ-fdNmn-a3bcc2b3197ba266,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:24:49.976128+00:00,2026-09-16T03:24:51.929407+00:00,1.953,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.6
ACTION: SEEK_EVIDENCE",67
756,6045,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22324545,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1101,300,explicit_numeric,657,20,677,1,,[],p1TZPy8-4YNCb4-a3bcc2e60dd731ac,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:24:58.152582+00:00,2026-09-16T03:24:58.997344+00:00,0.845,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
757,6050,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12407608,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,1449,300,explicit_numeric,658,20,678,1,,[],p1TZRk7-fdNmn-a3bcc30b8c928130,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:25:04.135881+00:00,2026-09-16T03:25:05.250184+00:00,1.114,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
758,6057,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,27832831,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1654,300,explicit_numeric,770,21,791,1,,[],p1TZU9N-4YNCb4-a3bcc33e48a0a2bc,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:25:12.251021+00:00,2026-09-16T03:25:13.434543+00:00,1.184,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
759,6070,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,14631523,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1207,300,explicit_numeric,597,21,618,1,,[],p1TZZ1j-fdNmn-a3bcc3a46ab4f429,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:25:28.596741+00:00,2026-09-16T03:25:29.408470+00:00,0.812,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
760,6077,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11776681,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,2386,300,explicit_numeric,901,20,921,1,,[],p1TZbRQ-fdNmn-a3bcc3d71eb446f9,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:25:36.697575+00:00,2026-09-16T03:25:37.705660+00:00,1.008,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
761,6082,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19459018,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,864,300,explicit_numeric,566,21,587,1,,[],p1TZdMC-fdNmn-a3bcc3ff6bdb3282,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:25:43.150482+00:00,2026-09-16T03:25:44.873667+00:00,1.723,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
762,6089,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23792130,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1698,300,explicit_numeric,712,20,732,1,,[],p1TZg8j-4YNCb4-a3bcc439b869a293,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:25:52.472484+00:00,2026-09-16T03:25:53.455149+00:00,0.983,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
763,6102,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11079675,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1185,300,explicit_numeric,686,20,706,1,,[],p1TZmTt-fdNmn-a3bcc4aa38f3f3e9,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:26:10.492629+00:00,2026-09-16T03:26:11.392525+00:00,0.9,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
764,6109,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20850631,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1773,300,explicit_numeric,758,20,778,1,,[],p1TZovb-fdNmn-a3bcc4ddfd034c37,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:26:18.751208+00:00,2026-09-16T03:26:19.688647+00:00,0.937,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
765,6114,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19401574,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1808,300,explicit_numeric,757,20,777,1,,[],p1TZqde-4YNCb4-a3bcc50209570d24,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:26:24.518496+00:00,2026-09-16T03:26:25.524513+00:00,1.006,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
766,6121,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18784527,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,880,300,explicit_numeric,548,20,568,1,,[],p1TZsrW-fdNmn-a3bcc5307faac6cd,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:26:31.939492+00:00,2026-09-16T03:26:32.682078+00:00,0.743,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
767,6134,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19268855,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1766,300,explicit_numeric,700,21,721,1,,[],p1TZwy3-fdNmn-a3bcc586eb21a269,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:26:45.815907+00:00,2026-09-16T03:26:46.824206+00:00,1.008,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
768,6141,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24783217,SUPPORTED,INCONCLUSIVE,0.6,SEEK_EVIDENCE,full,clean,0,full,1077,300,explicit_numeric,577,24,601,1,,[],p1TZzNu-4YNCb4-a3bcc5b9fd770aa4,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:26:53.982861+00:00,2026-09-16T03:26:55.016200+00:00,1.033,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.6
ACTION: SEEK_EVIDENCE",67
769,6146,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25521278,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,896,300,explicit_numeric,499,20,519,1,,[],p1Ta28d-4YNCb4-a3bcc5decbf6efec,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:26:59.837304+00:00,2026-09-16T03:27:01.248821+00:00,1.412,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
770,6153,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21459725,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1876,300,explicit_numeric,805,21,826,1,,[],p1Ta4gQ-4YNCb4-a3bcc6146a38a313,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:27:08.435553+00:00,2026-09-16T03:27:09.704107+00:00,1.269,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
771,6166,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18800356,INCONCLUSIVE,REFUTED,0.4,ABSTAIN,full,clean,0,full,956,300,explicit_numeric,533,23,556,1,,[],p1Ta9sJ-fdNmn-a3bcc681381f2df2,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:27:25.856388+00:00,2026-09-16T03:27:26.866018+00:00,1.01,"DECISION: REFUTED
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",56
772,6173,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17276801,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1528,300,explicit_numeric,739,20,759,1,,[],p1TaCHx-fdNmn-a3bcc6b42b9a80f3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:27:33.948650+00:00,2026-09-16T03:27:34.955523+00:00,1.007,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
773,6178,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25614468,REFUTED,INCONCLUSIVE,0.6,SEEK_EVIDENCE,full,clean,0,full,1409,300,explicit_numeric,684,24,708,1,,[],p1TaEGV-4YNCb4-a3bcc6ddfd7ef449,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T03:27:40.698910+00:00,2026-09-16T03:27:41.814582+00:00,1.116,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.6
ACTION: SEEK_EVIDENCE",67
